Date,Stock,P/E Ratio,Earnings Per Share (EPS),Dividend Yield,Return on Equity (ROE),Debt-to-Equity Ratio (D/E),Free Cash Flow (FCF)
2024-12-31,NEE,0.138639947306441,3.37,3.23,0.138639947306441,1.6433404522863815,21774000000.0
2023-12-31,NEE,0.15399848318867448,3.6,3.23,0.15399848318867448,1.5423232493469285,20849000000.0
2022-12-31,NEE,0.10571261056871192,2.087066,3.23,0.10571261056871192,1.6560707639756302,18004000000.0
2021-12-31,NEE,0.09604322348260846,1.81,3.23,0.09604322348260846,1.4737648513520778,15383000000.0
2024-12-31,NI,0.08756131825614334,1.62,2.74,0.08756131825614334,1.6075516455171461,4424500000.0
2023-12-31,NI,0.08637660830028054,1.48,2.74,0.08637660830028054,1.7084139498887492,4580900000.0
2022-12-31,NI,0.10614621010111677,1.7,2.74,0.10614621010111677,1.4937165034189614,3612500000.0
2021-12-31,NI,0.08419098066874901,1.27,2.74,0.08419098066874901,1.4384868941891094,3055900000.0
2024-10-31,NDSN,0.15936337047505758,8.11,1.48,0.15936337047505758,0.7913366518972836,620603000.0
2023-10-31,NDSN,0.18763731399582764,8.46,1.48,0.18763731399582764,0.7170384825600641,675865000.0
2022-10-31,NDSN,0.2236351947698175,8.81,1.48,0.2236351947698175,0.3750276219013893,564559000.0
2021-10-31,NDSN,0.21044031623848494,7.74,1.48,0.21044031623848494,0.4407085261193166,584230000.0
2023-12-31,NSC,0.14294656130193256,8.02,2.2,0.14294656130193256,1.3747750567248258,5506000000.0
2022-12-31,NSC,0.2568130055760622,13.88,2.2,0.2568130055760622,1.224534673682557,6170000000.0
2021-12-31,NSC,0.22029176746572832,12.11,2.2,0.22029176746572832,1.0448647459863647,5725000000.0
2023-12-31,NTRS,0.09306684372872524,5.08,2.72,0.09306684372872524,1.1267534606947445,3301400000.0
2022-12-31,NTRS,0.11865535769794396,6.14,2.72,0.11865535769794396,1.0997557618011458,3115900000.0
2021-12-31,NTRS,0.1285949670461354,7.14,2.72,0.1285949670461354,0.6020737633979096,1871100000.0
2024-12-31,NOC,0.27298888162197515,28.34,1.78,0.27298888162197515,1.078482668410726,6155000000.0
2023-12-31,NOC,0.13896586684690773,13.53,1.78,0.13896586684690773,1.0596823251098344,5650000000.0
2022-12-31,NOC,0.31974921630094044,31.47,1.78,0.31974921630094044,0.8900862068965517,4336000000.0
2021-12-31,NOC,0.5419309917994739,43.54,1.78,0.5419309917994739,1.1119449172211047,4982000000.0
2024-12-31,NRG,0.4539951573849879,4.99,1.66,0.4539951573849879,4.43543179983858,2796000000.0
2023-12-31,NRG,-0.06951135581555402,-1.12,1.66,-0.06951135581555402,3.775292498279422,401000000.0
2022-12-31,NRG,0.31896551724137934,5.17,1.66,0.31896551724137934,2.168756530825496,733000000.0
2021-12-31,NRG,0.6075,8.93,1.66,0.6075,2.3019444444444446,762000000.0
2024-12-31,NUE,0.09988173844486055,8.46,1.6,0.09988173844486055,0.3424657534246575,7152000000.0
2023-12-31,NUE,0.21609360076408787,18.0,1.6,0.21609360076408787,0.32674307545367715,9326000000.0
2022-12-31,NUE,0.41309402154605446,28.79,1.6,0.41309402154605446,0.3633701434300239,12020000000.0
2021-12-31,NUE,0.4871055590708848,23.16,1.6,0.4871055590708848,0.405583135570795,7852765000.0
2024-12-31,NXPI,0.27333115539584013,9.73,1.88,0.27333115539584013,1.1819666775563542,3658000000.0
2023-12-31,NXPI,0.3235770476631189,10.7,1.88,0.3235770476631189,1.2928042572882925,4519000000.0
2022-12-31,NXPI,0.37414418042690295,10.55,1.88,0.37414418042690295,1.4988589072358707,5122000000.0
2021-12-31,NXPI,0.28661151960784315,6.79,1.88,0.28661151960784315,1.619485294117647,4009000000.0
2024-12-31,OXY,0.08946397728270734,2.44,1.97,0.08946397728270734,0.7934658508738546,18661000000.0
2023-12-31,OXY,0.1552396694214876,3.9,1.97,0.1552396694214876,0.6912727272727273,18553000000.0
2022-12-31,OXY,0.4422137277713146,12.4,1.97,0.4422137277713146,0.6902110686388566,21160000000.0
2021-12-31,OXY,0.11423230186451518,1.58,1.97,0.11423230186451518,1.4949574457617947,13026000000.0
2024-12-31,ODFL,0.2794318317820245,5.48,0.63,0.2794318317820245,0.014132584835088823,2430601000.0
2023-12-31,ODFL,0.29111249888733903,5.63,0.63,0.29111249888733903,0.018783595608165792,2326444000.0
2022-12-31,ODFL,0.37700254344678513,6.09,0.63,0.37700254344678513,0.027365253576799035,2466730000.0
2021-12-31,ODFL,0.2810949052491068,4.445,0.63,0.2810949052491068,0.02716093534253291,1762683000.0
2024-12-31,OMC,0.3530702277333969,7.46,3.38,0.3530702277333969,1.6384404435435793,1874100000.0
2023-12-31,OMC,0.3847579017227553,6.91,3.38,0.3847579017227553,1.7983850897325997,1500300000.0
2022-12-31,OMC,0.40481535008148584,6.36,3.38,0.40481535008148584,1.9968943144429754,1004700000.0
2021-12-31,OMC,0.4267628891199315,6.53,3.38,0.4267628891199315,2.03271971133264,2611200000.0
2024-12-31,OKE,0.17815214839164123,5.17,4.1,0.17815214839164123,1.8828950457853957,6909000000.0
2023-12-31,OKE,0.16130793496724097,5.48,4.1,0.16130793496724097,1.314426110167435,6016000000.0
2022-12-31,OKE,0.2651678472436095,3.84,4.1,0.2651678472436095,2.1097936556821684,4108000000.0
2021-12-31,OKE,0.2493698009513624,3.35,4.1,0.2493698009513624,2.283041872680757,3243000000.0
2024-05-31,ORCL,1.2025505514705883,3.71,0.96,1.2025505514705883,9.980353860294118,25539000000.0
2023-05-31,ORCL,7.924510717614166,3.07,0.96,7.924510717614166,84.32525629077354,25860000000.0
2022-05-31,ORCL,-1.0799035369774919,2.41,0.96,-1.0799035369774919,-12.19967845659164,14050000000.0
2021-05-31,ORCL,2.6242840778923253,4.55,0.96,2.6242840778923253,16.083428789614356,18022000000.0
2024-12-31,OTIS,-0.3393151815181518,4.07,1.56,-0.3393151815181518,-1.8032178217821782,1689000000.0
2023-12-31,OTIS,-0.2855402112103981,3.39,1.56,-0.2855402112103981,-1.4839561332250204,1765000000.0
2022-12-31,OTIS,-0.2572895277207392,2.96,1.56,-0.2572895277207392,-1.4804928131416837,1675000000.0
2021-12-31,OTIS,-0.34372413793103446,2.89,1.56,-0.34372413793103446,-2.1489655172413795,1906000000.0
2024-12-31,PCAR,0.23773483597895687,7.9,1.23,0.23773483597895687,0.9079277313516385,6386500000.0
2023-12-31,PCAR,0.2897448169886893,8.76,1.23,0.2897448169886893,0.8964468347734086,5452500000.0
2022-12-31,PCAR,0.22872158637816983,5.753333,1.23,0.22872158637816983,0.8712320860326116,4417500000.0
2021-12-31,PCAR,0.16090219078833878,3.546667,1.23,0.16090219078833878,0.8997584957736761,3819500000.0
2024-12-31,PKG,0.182811080835604,8.93,2.35,0.182811080835604,0.629314259763851,1860900000.0
2023-12-31,PKG,0.19142921471993596,8.48,2.35,0.19142921471993596,0.7938358391914543,1784800000.0
2022-12-31,PKG,0.2808213574759347,11.03,2.35,0.2808213574759347,0.7616645305554798,2319200000.0
2021-12-31,PKG,0.23317254380128632,8.83,2.35,0.23317254380128632,0.7574573076070082,1699200000.0
2023-12-31,PARA,-0.026991032584568943,-1.02,1.76,-0.026991032584568943,0.7039865044837077,712000000.0
2022-12-31,PARA,0.04792498697690571,1.61,1.76,0.04792498697690571,0.749869769057128,216000000.0
2021-12-31,PARA,0.2027943933577359,6.94,1.76,0.2027943933577359,0.8618426926167306,1189000000.0
2024-12-31,PAYC,0.3185481312266007,8.92,0.68,0.3185481312266007,0.052922139729678276,731200000.0
2023-12-31,PAYC,0.2615502686108979,5.88,0.68,0.2615502686108979,0.05825019186492709,681800000.0
2022-12-31,PAYC,0.23794887058845415,4.84,0.68,0.23794887058845415,0.024522093983884757,501900000.0
2021-12-31,PAYC,0.21926477597978772,3.37,0.68,0.21926477597978772,0.03262229303781747,445554000.0
2023-12-31,PNR,0.19355941686612166,3.75,1.06,0.19355941686612166,0.6507724348015294,696800000.0
2022-12-31,PNR,0.17757837598316162,2.9,1.06,0.17757837598316162,0.8858609357113844,449500000.0
2021-12-31,PNR,0.22833312688385152,3.3,1.06,0.22833312688385152,0.4055906519674636,673800000.0
2023-12-31,PEP,0.474848843732469,5.49,3.53,0.474848843732469,2.541918593779218,16241000000.0
2022-12-31,PEP,0.5195638229634381,6.42,3.53,0.5195638229634381,2.30649017435419,16018000000.0
2021-12-31,PEP,0.49040696103334597,6.56,3.53,0.49040696103334597,2.4137166945900663,18960000000.0
2023-12-31,PFE,0.023805244118902644,0.37,6.51,0.023805244118902644,0.7958860403981396,12608000000.0
2022-12-31,PFE,0.3279497391831572,5.47,6.51,0.3279497391831572,0.36440137569124303,32503000000.0
2021-12-31,PFE,0.284698384735949,3.85,6.51,0.284698384735949,0.47924249685884895,35634000000.0
2023-12-31,PCG,0.0900958466453674,1.05,0.61,0.0900958466453674,2.3056309904153354,14461000000.0
2022-12-31,PCG,0.07948122507996319,0.84,0.61,0.07948122507996319,2.3458353415414277,13305000000.0
2021-12-31,PCG,-0.004196271040961328,-0.05,0.61,-0.004196271040961328,2.2015163797625292,9951000000.0
2024-12-31,PM,-0.6005957446808511,4.52,3.48,-0.6005957446808511,-3.888936170212766,13661000000.0
2023-12-31,PM,-0.6960356347438753,5.02,3.48,-0.6960356347438753,-4.268062360801782,10525000000.0
2022-12-31,PM,-1.0101596516690856,5.81,3.48,-1.0101596516690856,-4.814446801384392,11880000000.0
2021-12-31,PM,-0.9013457352068078,5.83,3.48,-0.9013457352068078,-2.7514347912131405,12715000000.0
2023-12-31,PSX,0.06861108212459564,2.97,3.55,0.06861108212459564,0.7538349159970782,7877000000.0
2022-12-31,PSX,0.3737709364616532,23.27,3.55,0.3737709364616532,0.5828304061843087,12701000000.0
2021-12-31,PSX,0.22937579701141156,15.48,3.55,0.22937579701141156,0.6329987247817415,9184000000.0
2023-12-31,POOL,0.6072692280050365,15.97,1.38,0.6072692280050365,1.332637976914167,351148000.0
2022-12-31,POOL,0.6059469200789511,18.7,1.38,0.6059469200789511,1.3445863564751772,528473000.0
2021-12-31,POOL,0.3985635141115809,13.35,1.38,0.3985635141115809,1.039379579474812,948325000.0
2023-12-31,PPG,0.16215526046986722,5.35,2.4,0.16215526046986722,0.8425689479060265,2810000000.0
2022-12-31,PPG,0.15564320388349515,4.32,2.4,0.15564320388349515,1.1582220873786409,1486000000.0
2021-12-31,PPG,0.22892141266306076,6.01,2.4,0.22892141266306076,1.1877187400572702,1933000000.0
2024-12-31,PPL,0.06308162250479506,1.2,3.1,0.06308162250479506,1.1938623286211552,5145000000.0
2023-12-31,PPL,0.05311131845259456,1.0,3.1,0.05311131845259456,1.1199310988301157,4148000000.0
2022-12-31,PPL,0.0543298598634567,1.02,3.1,0.0543298598634567,1.022493711821775,3885000000.0
2021-12-31,PPL,-0.10784813816220942,-1.93,3.1,-0.10784813816220942,0.8168039058514902,3517000000.0
2024-12-31,PFG,0.14170515225862318,6.68,3.37,0.14170515225862318,0.3705440900562852,4671700000.0
2023-12-31,PFG,0.05709050934408208,2.55,3.37,0.05709050934408208,0.3657017222425797,3894400000.0
2022-12-31,PFG,0.47680094620465685,18.63,3.37,0.47680094620465685,0.4087223230126194,3289200000.0
2021-12-31,PFG,0.09833596773992806,5.79,3.37,0.09833596773992806,0.27132313589804224,3384300000.0
2023-12-31,PGR,0.19245355598187117,6.58,1.74,0.19245355598187117,0.3397231359513934,10895300000.0
2022-12-31,PGR,0.04540305833490655,1.18,1.74,0.04540305833490655,0.40200742558681013,7140800000.0
2021-12-31,PGR,0.1837962658241734,5.66,1.74,0.1837962658241734,0.2686983040435288,8005200000.0
2020-12-31,PGR,0.3348045027173594,9.66,1.74,0.3348045027173594,0.31669855504560235,7129100000.0
2024-12-31,PEG,0.12660760217204917,3.54,3.11,0.12660760217204917,0.010931694769934266,5513000000.0
2023-12-31,PEG,0.1913257688862347,5.13,3.11,0.1913257688862347,0.012914302776948343,7131000000.0
2022-12-31,PEG,0.07509651103503533,2.057884,3.11,0.07509651103503533,1.488746449122296,4391000000.0
2021-12-31,PEG,-0.044881562543288546,-1.29,3.11,-0.044881562543288546,1.359537332040449,4455000000.0
2024-12-31,PSA,0.2133321376363872,10.64,3.95,0.2133321376363872,0.9629788338989557,3548279000.0
2023-12-31,PSA,0.21454996605473306,11.06,3.95,0.21454996605473306,0.9091296489486155,3707785000.0
2022-12-31,PSA,0.4317456009399804,23.5,3.95,0.4317456009399804,0.682076025557205,3576914000.0
2021-12-31,PSA,0.2092368468214368,9.87,3.95,0.2092368468214368,0.8007645703986116,2813793000.0
2024-12-31,PHM,0.2543533374624772,14.69,0.85,0.2543533374624772,0.18598578580170672,1799339000.0
2023-12-31,PHM,0.2506315696510257,11.72,0.85,0.2506315696510257,0.24591503417472957,2288963000.0
2022-12-31,PHM,0.2936154617102033,11.01,0.85,0.2936154617102033,0.30539500463198854,781127000.0
2021-12-31,PHM,0.2598726352774512,7.43,0.85,0.2598726352774512,0.3668901123771032,1076802000.0
2024-12-31,PWR,0.1236481636179302,6.03,0.15,0.1236481636179302,0.6120690962813473,2685274000.0
2023-12-31,PWR,0.11872774021278838,5.0,0.15,0.11872774021278838,0.7116590386115584,2010755000.0
2022-12-31,PWR,0.09124032407386769,3.32,0.15,0.09124032407386769,0.7384633759973133,1557942000.0
2021-12-31,PWR,0.09505621832517296,3.34,0.15,0.09505621832517296,0.7828799595328991,968242000.0
2024-09-30,QCOM,0.38600898226383495,8.97,2.16,0.38600898226383495,0.5569764786480932,13334000000.0
2023-09-30,QCOM,0.3351095871368333,6.42,2.16,0.3351095871368333,0.7134979843380752,13148000000.0
2022-09-30,QCOM,0.718148004219175,11.37,2.16,0.718148004219175,0.8594903680675068,11528000000.0
2021-09-30,QCOM,0.9088442211055276,7.87,2.16,0.9088442211055276,1.5824120603015075,12424000000.0
2024-12-31,DGX,0.1285039834759516,7.69,1.85,0.1285039834759516,1.0455886692239598,1759000000.0
2023-12-31,DGX,0.13540510543840178,7.49,1.85,0.13540510543840178,0.8717298240050737,1680000000.0
2022-12-31,DGX,0.16052944171050398,7.97,1.85,0.16052944171050398,0.7999321228576277,2122000000.0
2021-12-31,DGX,0.3095903165735568,15.55,1.85,0.3095903165735568,0.7406890130353817,2636000000.0
2024-03-31,RL,0.26376362078112886,9.71,1.22,0.26376362078112886,1.091825490756234,1234500000.0
2023-03-31,RL,0.21505862991154084,7.58,1.22,0.21505862991154084,1.185723102242337,628500000.0
2022-03-31,RL,0.23663249211356466,8.07,1.22,0.23663249211356466,1.3375,882800000.0
2021-03-31,RL,-0.04649823375825526,-1.65,1.22,-0.04649823375825526,1.390147442789126,488700000.0
2024-09-30,RJF,0.17716096975927353,9.7,1.29,0.17716096975927353,0.26462777349438876,2360000000.0
2023-09-30,RJF,0.17025651067162717,7.97,1.29,0.17025651067162717,0.3073232817701194,-3341000000.0
2022-09-30,RJF,0.1595474730386974,6.98,1.29,0.1595474730386974,0.351977162190738,163000000.0
2021-09-30,RJF,0.17016373559733172,6.63,1.29,0.17016373559733172,0.35112189205579136,6721000000.0
2024-12-31,RTX,0.07936032980916284,3.55,1.89,0.07936032980916284,0.7130294567457943,10395000000.0
2023-12-31,RTX,0.05342988059801331,2.23,1.89,0.05342988059801331,0.7565303187397572,11049000000.0
2022-12-31,RTX,0.07155248375371737,3.5,1.89,0.07155248375371737,0.4612292102654477,9943000000.0
2021-12-31,RTX,0.05288224667433076,2.56,1.89,0.05288224667433076,0.45357748946187115,9584000000.0
2023-12-31,REGN,0.15221902660829859,34.77,0.5,0.15221902660829859,0.10406535993008151,5520400000.0
2022-12-31,REGN,0.19142252029650547,38.22,0.5,0.19142252029650547,0.11919343452170844,6631800000.0
2021-12-31,REGN,0.43025126806188996,71.969999,0.5,0.43025126806188996,0.14383977665061165,7633200000.0
2024-12-31,RF,0.10587840483248503,1.93,4.22,0.10587840483248503,0.36316348789082165,1744000000.0
2023-12-31,RF,0.1189970738424465,2.11,4.22,0.1189970738424465,0.1336852372482644,2465000000.0
2022-12-31,RF,0.14077882987395748,2.28,4.22,0.14077882987395748,0.14322443092744716,3390000000.0
2021-12-31,RF,0.13756411655571318,2.49,4.22,0.13756411655571318,0.1313434464694969,3102000000.0
2024-12-31,RSG,0.1791319596668128,6.49,0.98,0.1791319596668128,1.1360806663743972,5791000000.0
2023-12-31,RSG,0.16420034149117815,5.47,0.98,0.16420034149117815,1.2397078353253652,5249000000.0
2022-12-31,RSG,0.15362378690894074,4.69,0.98,0.15362378690894074,1.2473053892215569,4644000000.0
2021-12-31,RSG,0.14371470892871063,4.04,0.98,0.14371470892871063,1.0949670895098509,4103000000.0
2024-06-30,RMD,0.2098976098689917,6.92,0.91,0.2098976098689917,0.17967254812508854,1516116000.0
2023-06-30,RMD,0.2173310123748669,6.09,0.91,0.2173310123748669,0.382553294835254,827299000.0
2022-06-30,RMD,0.23192345996475192,5.3,0.91,0.23192345996475192,0.273019334071462,507183000.0
2021-06-30,RMD,0.16443443640127678,3.24,0.91,0.16443443640127678,0.27505311574849456,853544000.0
2024-12-31,ROL,0.35050462462977033,0.96,1.26,0.35050462462977033,0.6106510405510926,635225000.0
2023-12-31,ROL,0.37640136833260207,0.89,1.26,0.37640136833260207,0.7064480034476581,560831000.0
2022-12-31,ROL,0.290877424741378,0.75,1.26,0.290877424741378,0.26541177101902863,496558000.0
2021-12-31,ROL,0.32087792033419216,0.71,1.26,0.32087792033419216,0.3624494585665986,428999000.0
2023-12-31,ROP,0.07934742731358342,12.89,0.56,0.07934742731358342,0.3653466935705769,2145400000.0
2022-12-31,ROP,0.2833742782675928,42.55,0.56,0.2833742782675928,0.4182680916335158,676900000.0
2021-12-31,ROP,0.0996731178332382,10.82,0.56,0.0996731178332382,0.6886404123212093,1714000000.0
2024-01-31,ROST,0.38480692936584415,5.56,1.05,0.38480692936584415,1.1799054302668308,3277302000.0
2023-01-31,ROST,0.3525735656742565,4.38,1.05,0.3525735656742565,1.3306136315888022,2343443000.0
2022-01-31,ROST,0.42427777983029763,4.87,1.05,0.42427777983029763,1.384746246967402,2296689000.0
2021-01-31,ROST,0.025946928257117155,0.24,1.05,0.025946928257117155,1.7421531981620597,2651366000.0
2024-12-31,RCL,0.38040460134867116,10.94,1.22,0.38040460134867116,2.7528758429194764,8533000000.0
2023-12-31,RCL,0.359229466553768,6.31,1.22,0.359229466553768,4.68458933107536,8374000000.0
2022-12-31,RCL,-0.7514813523875915,-8.45,1.22,-0.7514813523875915,8.363192750087139,3191000000.0
2021-12-31,RCL,-1.0343018541138864,-20.89,1.22,-1.0343018541138864,4.265804564928594,352000000.0
2024-12-31,SPGI,0.11616755631955125,12.35,0.72,0.11616755631955125,0.35987213124641876,5813000000.0
2023-12-31,SPGI,0.07678362573099415,8.23,0.72,0.07678362573099415,0.3508771929824561,3853000000.0
2022-12-31,SPGI,0.08926019566890184,10.2,0.72,0.08926019566890184,0.3169451467516764,2692000000.0
2021-12-31,SPGI,1.4881889763779528,12.51,0.72,1.4881889763779528,2.313976377952756,3633000000.0
2024-01-31,CRM,0.06934245381081715,4.2,0.54,0.06934245381081715,0.21104516648224525,10970000000.0
2023-01-31,CRM,0.003564146061447249,0.21,0.54,0.003564146061447249,0.24140235439263866,7909000000.0
2022-01-31,CRM,0.024840446577557584,1.48,0.54,0.024840446577557584,0.2405773167500989,6717000000.0
2021-01-31,CRM,0.09813703516255753,4.38,0.54,0.09813703516255753,0.1513749307112043,5511000000.0
2024-12-31,SBAC,-0.14668201453716267,6.94,2.04,-0.14668201453716267,-3.08344132551119,1563015000.0
2023-12-31,SBAC,-0.09704572643506465,4.61,2.04,-0.09704572643506465,-2.797098251323469,1781091000.0
2022-12-31,SBAC,-0.08745289089070686,4.22,2.04,-0.08745289089070686,-2.875331552418686,1500143000.0
2021-12-31,SBAC,-0.04497554985384423,2.14,2.04,-0.04497554985384423,-2.7487097333461534,1323590000.0
2024-12-31,SLB,0.21112162801703738,3.11,2.74,0.21112162801703738,0.5714150496923806,8731000000.0
2023-12-31,SLB,0.20818267373322105,2.91,2.74,0.20818267373322105,0.5926494625786319,8729000000.0
2022-12-31,SLB,0.19457167090754876,2.39,2.74,0.19457167090754876,0.6913203279615493,5435000000.0
2021-12-31,SLB,0.125366568914956,1.32,2.74,0.125366568914956,0.9460810450546521,5831000000.0
2024-12-31,SRE,0.09160745150758594,4.42,3.6,0.09160745150758594,1.1474297420139556,13122000000.0
2023-12-31,SRE,0.10716152639832724,4.79,3.6,0.10716152639832724,1.082976128245339,14615000000.0
2022-12-31,SRE,0.07882808181315644,3.31,3.6,0.07882808181315644,1.0657453473373872,6499000000.0
2021-12-31,SRE,0.05069035806315142,2.005,3.6,0.05069035806315142,0.9478481596861659,8857000000.0
2023-12-31,SHW,0.642876365789332,9.25,0.87,0.642876365789332,3.1782388718445556,4410300000.0
2022-12-31,SHW,0.6512040230811386,7.72,0.87,0.6512040230811386,4.032075045936623,2564400000.0
2021-12-31,SHW,0.764976202199245,6.98,0.87,0.764976202199245,4.716642048252092,2616600000.0
2024-09-30,SWKS,0.09405526535894078,3.69,4.2,0.09405526535894078,0.18943614184039012,2007800000.0
2023-09-30,SWKS,0.161572985680701,6.13,4.2,0.161572985680701,0.24812994229536225,2092500000.0
2022-09-30,SWKS,0.2331687694276833,7.81,4.2,0.2331687694276833,0.4414883891022125,1934300000.0
2021-09-30,SWKS,0.28285288176549434,8.97,4.2,0.28285288176549434,0.4555511506295898,2424100000.0
2023-12-31,SW,0.13633093525179854,3.218924,4.44,0.13633093525179854,0.6735611510791367,2626430111.092687
2022-12-31,SW,0.187860696517413,3.879934,4.44,0.187860696517413,0.7522388059701492,2511555083.700629
2021-12-31,SW,0.15505823247316738,2.956228,4.44,0.15505823247316738,0.857273350079927,1812685401.1458068
2020-12-31,SW,0.14456233421750658,2.776001,4.44,0.14456233421750658,0.8689655172413792,2165945094.952277
2024-12-31,SNA,0.19352626017315214,19.51,2.51,0.19352626017315214,0.2396692682745963,1301000000.0
2023-12-31,SNA,0.1993768856111845,18.76,2.51,0.1993768856111845,0.25212470175300217,1249200000.0
2022-12-31,SNA,0.2034454287818267,16.82,2.51,0.2034454287818267,0.28230647356793787,759400000.0
2021-12-31,SNA,0.19620268299098495,14.92,2.51,0.19620268299098495,0.29988761089456945,1036700000.0
2023-12-31,SO,0.12644701691896706,3.62,3.21,0.12644701691896706,2.0191451469278716,16648000000.0
2022-12-31,SO,0.11625230202578268,3.26,3.21,0.11625230202578268,1.9447184951328598,14225000000.0
2021-12-31,SO,0.08549618320610687,2.26,3.21,0.08549618320610687,1.9694656488549618,13755000000.0
2024-12-31,SWK,0.033750387045723,1.95,3.79,0.033750387045723,0.7144118625213592,1460800000.0
2023-12-31,SWK,-0.03428628217444595,-2.07,3.79,-0.03428628217444595,0.8065944501496229,1530000000.0
2022-12-31,SWK,0.10939961491335551,6.76,3.79,0.10939961491335551,0.7795533406781232,-929100000.0
2021-12-31,SWK,0.14574004572710408,10.16,3.79,0.14574004572710408,0.5790518096717139,1182200000.0
2024-09-30,SBUX,-0.5048933399562352,3.31,2.11,-0.5048933399562352,-3.464014820980279,8873100000.0
2023-09-30,SBUX,-0.5158978335918347,3.58,2.11,-0.5158978335918347,-3.076975033771952,8342300000.0
2022-09-30,SBUX,-0.37690947097604116,2.83,2.11,-0.37690947097604116,-2.7341097558174257,6238600000.0
2021-09-30,SBUX,-0.7891640983236864,3.54,2.11,-0.7891640983236864,-4.436048259791025,7459100000.0
2023-12-31,STT,0.08168410437413337,5.58,3.06,0.08168410437413337,0.9033993024917013,1506000000.0
2022-12-31,STT,0.11011869318407368,7.19,3.06,0.11011869318407368,0.6785359850740343,12688000000.0
2021-12-31,STT,0.09841757117275153,7.19,3.06,0.09841757117275153,0.4971311625187297,-5899000000.0
2023-12-31,STLD,0.2764152839409988,14.64,1.48,0.2764152839409988,0.3463597252902049,5177833000.0
2022-12-31,STLD,0.47509279112836006,20.92,1.48,0.47509279112836006,0.377667917903236,5369305000.0
2021-12-31,STLD,0.5097936583542187,15.56,1.48,0.5097936583542187,0.49263328395700884,3210375000.0
2020-12-31,STLD,0.12676667670081038,2.59,1.48,0.12676667670081038,0.7140526801750176,2185087000.0
2024-03-31,STE,0.060017321034489104,3.81,1.04,0.060017321034489104,0.5368262393679377,1333600000.0
2023-03-31,STE,0.017611734881766233,1.07,1.04,0.017611734881766233,0.5345024137768755,1118916000.0
2022-03-31,STE,0.03733538098658432,2.48,1.04,0.03733538098658432,0.5020981710121126,972374000.0
2021-03-31,STE,0.10239655345672109,4.63,1.04,0.10239655345672109,0.46456883424074785,928902000.0
2023-12-31,SYK,0.17022535362770935,8.25,0.87,0.17022535362770935,0.6989189479911795,4286000000.0
2022-12-31,SYK,0.14191141068849303,6.17,0.87,0.14191141068849303,0.7852672123254695,3212000000.0
2021-12-31,SYK,0.13403239900517577,5.21,0.87,0.13403239900517577,0.8388115883578678,3788000000.0
2023-12-31,TMUS,0.12851734528316464,6.93,1.31,0.12851734528316464,1.747446496175539,29370000000.0
2022-12-31,TMUS,0.037182726541862866,2.06,1.31,0.037182726541862866,1.6049155851613643,34082000000.0
2021-12-31,TMUS,0.04376139619692628,2.41,1.31,0.04376139619692628,1.5747301091140633,35609000000.0
2023-12-31,TROW,0.18818318586863894,7.76,4.81,0.18818318586863894,0.03245626032340533,1527000000.0
2022-12-31,TROW,0.17624300016969285,6.7,4.81,0.17624300016969285,0.03728717687652017,2597000000.0
2021-12-31,TROW,0.3416826448845689,13.12,4.81,0.3416826448845689,0.02761922706063595,3691100000.0
2024-06-30,TPR,0.2816804169974801,3.5,1.64,0.2816804169974801,3.025475508301978,1364500000.0
2023-06-30,TPR,0.41092282026516813,3.88,1.64,0.41092282026516813,1.445254192642023,1159400000.0
2022-06-30,TPR,0.3746663749726537,3.17,1.64,0.3746663749726537,1.4269962809013346,947100000.0
2021-06-30,TPR,0.2559445279661277,2.95,1.64,0.2559445279661277,1.0542140950510845,1439700000.0
2024-12-31,TRGP,0.506094738466286,5.74,1.49,0.506094738466286,5.502623051998149,6615500000.0
2023-12-31,TRGP,0.49125816695258606,3.66,1.49,0.49125816695258606,4.748841113990583,5597000000.0
2022-12-31,TRGP,0.44847507221367744,3.88,1.49,0.44847507221367744,4.338447687286641,3715100000.0
2021-12-31,TRGP,0.035391191967392384,-0.07,1.49,0.035391191967392384,3.2964012327269114,2808000000.0
2024-01-31,TGT,0.30807027992852887,8.94,3.61,0.30807027992852887,1.4626265634306135,13427000000.0
2023-01-31,TGT,0.2475071225071225,5.98,3.61,0.2475071225071225,1.6980947293447293,9546000000.0
2022-01-31,TGT,0.541513993919077,14.1,3.61,0.541513993919077,1.2837764091369768,12169000000.0
2021-01-31,TGT,0.30249307479224374,8.64,3.61,0.30249307479224374,1.0463296398891966,13174000000.0
2024-09-30,TEL,0.25843787940105223,10.33,1.69,0.25843787940105223,0.35054633751517605,4157000000.0
2023-09-30,TEL,0.1653536490347156,6.03,1.69,0.1653536490347156,0.37477274694831614,3864000000.0
2022-09-30,TEL,0.22477319014997224,7.47,1.69,0.22477319014997224,0.4010368450286984,3236000000.0
2021-09-30,TEL,0.21261989843896933,6.79,1.69,0.21261989843896933,0.3958999435772052,3366000000.0
2023-12-31,TFX,0.08023619969250086,7.53,1.02,0.08023619969250086,0.4337710437407172,603125000.0
2022-12-31,TFX,0.09028888345208116,7.68,1.02,0.09028888345208116,0.4554884573920031,421996000.0
2021-12-31,TFX,0.12926939437746554,10.23,1.02,0.12926939437746554,0.5236396690270558,723757000.0
2020-12-31,TFX,0.10050301862125002,7.09,1.02,0.10050301862125002,0.768625221305115,527837000.0
2024-12-31,TER,0.19237865933811799,3.32,0.44,0.19237865933811799,0.027177371356091277,870271000.0
