Crypto Ticker,Date,Title,Content,URL,Sentiment Score,Sentiment Category
XRP-USD,2025-01-20,XRP Price Jumps. The Crypto Has Rallied 500% Since Trump’s Win. - Barron's,"<a href=""https://news.google.com/rss/articles/CBMihAFBVV95cUxOS0gxR3RlRWNtSXNtbThLdkhTR3VqMzZRZVhhV1dzdEZoeVJnbHh3LUJBYnpFblB4ZkdVM2NvaWNKeml4R1IwdmxoUHFjTlRQSDc1eUJTaWxBOEloLWJJYV9Tc2hwNWxjUlk4QVlza3FnTGI5M3d1cV9DWkI2WHd3Y0hOYUo?oc=5"" target=""_blank"">XRP Price Jumps. The Crypto Has Rallied 500% Since Trump’s Win.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Barron's</font>",https://news.google.com/rss/articles/CBMihAFBVV95cUxOS0gxR3RlRWNtSXNtbThLdkhTR3VqMzZRZVhhV1dzdEZoeVJnbHh3LUJBYnpFblB4ZkdVM2NvaWNKeml4R1IwdmxoUHFjTlRQSDc1eUJTaWxBOEloLWJJYV9Tc2hwNWxjUlk4QVlza3FnTGI5M3d1cV9DWkI2WHd3Y0hOYUo?oc=5,0.0,Neutral
XRP-USD,2025-02-14,XRP Rallies 10% In 24 Hours: What Is Going On? - Benzinga,"<a href=""https://news.google.com/rss/articles/CBMiqgFBVV95cUxPSHZxSWdNdUZPNndQcUJMeTkwSnJyOVpHWnhWaUxMUWFhMXNfUGJuY3RSN3NkZXgtdXhuMFRkazVFenFJczhuaDBrcmZFblRrM094cUUyajdGSFlvcFU5QWNkVFhoa2tQaDBVblhpWGpucmZocVQ5R281aFltYmVmdzVKNUFIM01VRjVuOUJ5SFRBbGpTdW9PNFUwY3BGLW40MXZmcnpRbXBEQQ?oc=5"" target=""_blank"">XRP Rallies 10% In 24 Hours: What Is Going On?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Benzinga</font>",https://news.google.com/rss/articles/CBMiqgFBVV95cUxPSHZxSWdNdUZPNndQcUJMeTkwSnJyOVpHWnhWaUxMUWFhMXNfUGJuY3RSN3NkZXgtdXhuMFRkazVFenFJczhuaDBrcmZFblRrM094cUUyajdGSFlvcFU5QWNkVFhoa2tQaDBVblhpWGpucmZocVQ5R281aFltYmVmdzVKNUFIM01VRjVuOUJ5SFRBbGpTdW9PNFUwY3BGLW40MXZmcnpRbXBEQQ?oc=5,0.0,Neutral
XRP-USD,2025-02-28,"Bitcoin, Ethereum, XRP, Dogecoin Rebound From The Brink: Here Are The Key Levels To Watch - Benzinga","<a href=""https://news.google.com/rss/articles/CBMi4gFBVV95cUxOYlJzcVUwU3I5a0tZTUFwdlBObk1EWXdfQzEyWC1Qbm1NNTdjTmNrVWJhWlFsSTVkWnl6VDFrZURuNThaQmhuTU52bmlIVE1UYl9xMnhqdEFrNE1GaGpsZjl1ODVvR2djVlU4UDkxZXY0NmdLOGMzNldxQlk4dTNyUkNSNzVxUmpPODJGNWZORVJqenJzVEpzMWZRTkN1SXplSlA1RjRDbmxaWlFZbTJDdC1UR3hRUWJDMFotRFlOR2N3d3NEX1VtZjZRTVdTVUxDTG1NN0M5b1ZEMmdkbVlRNW5R?oc=5"" target=""_blank"">Bitcoin, Ethereum, XRP, Dogecoin Rebound From The Brink: Here Are The Key Levels To Watch</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Benzinga</font>",https://news.google.com/rss/articles/CBMi4gFBVV95cUxOYlJzcVUwU3I5a0tZTUFwdlBObk1EWXdfQzEyWC1Qbm1NNTdjTmNrVWJhWlFsSTVkWnl6VDFrZURuNThaQmhuTU52bmlIVE1UYl9xMnhqdEFrNE1GaGpsZjl1ODVvR2djVlU4UDkxZXY0NmdLOGMzNldxQlk4dTNyUkNSNzVxUmpPODJGNWZORVJqenJzVEpzMWZRTkN1SXplSlA1RjRDbmxaWlFZbTJDdC1UR3hRUWJDMFotRFlOR2N3d3NEX1VtZjZRTVdTVUxDTG1NN0M5b1ZEMmdkbVlRNW5R?oc=5,0.0,Neutral
XRP-USD,2025-02-27,"Bitcoin, Ethereum, XRP, Dogecoin Struggle In Weak Market: 'I Don't Think That The Cycle Is Over,' Trader Says - Benzinga","<a href=""https://news.google.com/rss/articles/CBMi9wFBVV95cUxNT3pUQVNGcW4zSXlyckxqVVhnbERoWlNISEhLdW41d3hTM1U1dDJPcHJ6UTZ2SHpLOXI5a21RbGc5UHh6d2Y5dmhkeXFxR1h0Z3g3cU54bENrbGczcGxmcTBZT1RRZUZrNXNGRFgtSS11SHdwRUFaZzBMcG5QME9PS2k3c0p4U3c5ZXV0aDdmWV9hck5RNlJwVmcwVDFLaHFWSTNoekpkY0p6UDVIVjVYMVYxSjlTdnNaR0JiU2Q3cGhDQmxrbHp4NFdMUndPSThkdnJFTzdocU51bndhb0E4YTE1MERoUXZBNm9jOHFXVmYtbVVqTlBR?oc=5"" target=""_blank"">Bitcoin, Ethereum, XRP, Dogecoin Struggle In Weak Market: 'I Don't Think That The Cycle Is Over,' Trader Says</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Benzinga</font>",https://news.google.com/rss/articles/CBMi9wFBVV95cUxNT3pUQVNGcW4zSXlyckxqVVhnbERoWlNISEhLdW41d3hTM1U1dDJPcHJ6UTZ2SHpLOXI5a21RbGc5UHh6d2Y5dmhkeXFxR1h0Z3g3cU54bENrbGczcGxmcTBZT1RRZUZrNXNGRFgtSS11SHdwRUFaZzBMcG5QME9PS2k3c0p4U3c5ZXV0aDdmWV9hck5RNlJwVmcwVDFLaHFWSTNoekpkY0p6UDVIVjVYMVYxSjlTdnNaR0JiU2Q3cGhDQmxrbHp4NFdMUndPSThkdnJFTzdocU51bndhb0E4YTE1MERoUXZBNm9jOHFXVmYtbVVqTlBR?oc=5,-0.6369,Negative
XRP-USD,2025-02-19,"XRP To Be Part Of The Crypto Reserve After Donald Trump's Social Media Post? Not So Fast, Polymarket Traders Say - Benzinga","<a href=""https://news.google.com/rss/articles/CBMiggJBVV95cUxOXzBzdWU0aWt0NWhZSnVReGQwc3dOc1dtay1IeTJkcmhEZ0ZfRFl3N1lyNVdPTUY1SUwyODYwOW5WLXNpX3NUS2ZrOUZ5OVl5a0txTThRaTU1elRJUzZxQ2lVSlVvQkZ6VXZFMG1TckF1OFpNcGJJUkVXVktMTzNPaDhGelZOWGpZbE93THhSTTYzUzBzUU5hbnkwcXlSVDVscndQZzJIRndkMVNpTXpvNzRpUUt4aXo5RXZTUHJiWEpNR0llb2hVb1F6RlZUa0VzVk50ZEU1Mko2TGN4RXF2ZHNybW1UOHBBRUgtcWhaNFdFVTg4bUtja0ktWGZMT3NIanc?oc=5"" target=""_blank"">XRP To Be Part Of The Crypto Reserve After Donald Trump's Social Media Post? Not So Fast, Polymarket Traders Say</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Benzinga</font>",https://news.google.com/rss/articles/CBMiggJBVV95cUxOXzBzdWU0aWt0NWhZSnVReGQwc3dOc1dtay1IeTJkcmhEZ0ZfRFl3N1lyNVdPTUY1SUwyODYwOW5WLXNpX3NUS2ZrOUZ5OVl5a0txTThRaTU1elRJUzZxQ2lVSlVvQkZ6VXZFMG1TckF1OFpNcGJJUkVXVktMTzNPaDhGelZOWGpZbE93THhSTTYzUzBzUU5hbnkwcXlSVDVscndQZzJIRndkMVNpTXpvNzRpUUt4aXo5RXZTUHJiWEpNR0llb2hVb1F6RlZUa0VzVk50ZEU1Mko2TGN4RXF2ZHNybW1UOHBBRUgtcWhaNFdFVTg4bUtja0ktWGZMT3NIanc?oc=5,0.0,Neutral
XRP-USD,2025-02-23,"Cardone Exits XRP, Dogecoin Millionaire's Conviction Plays, Schiff's Concerns, Pepe Bull's Predictions, And Musk's Dogecoin Endorsement: This Week In Crypto - Benzinga","<a href=""https://news.google.com/rss/articles/CBMitAJBVV95cUxOQnRyT0pfMjhNNGVOTFJBV0VuWENfZ2xoNHJMYmptZnpuQTVockM1bzJCYURRSnQxWUJSYkt5emxKRzRCNUQ5VlVNQ09faTI1b2VKdmxFM0dtcjZvU2xRSUlJWDZxbWJMNTN3VWxDSHlXaXo2bXRLMzBFNDJ0dUptcjlEdDBheVR6SC03RUs3ZDNmY283NlVKSThQdFRENHAzZjBBSkwzX1BqNndFZVYySEw3U1BhNjFUdGpoLTJYbktZNHBYZWlSNkdHdDlaNExlWDI2MDhkRnhETEFGSEhKRUhNaE5CbHNlZGtFbjk5WGNDRkViTlVBcURWbTZvYURwNXpPSXV0WENMVVVudUZpMEpxZk1sZ0pPbGh4Q2JlZ2FHZ1NNT0FYVlRISXRGdHVJc01DMw?oc=5"" target=""_blank"">Cardone Exits XRP, Dogecoin Millionaire's Conviction Plays, Schiff's Concerns, Pepe Bull's Predictions, And Musk's Dogecoin Endorsement: This Week In Crypto</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Benzinga</font>",https://news.google.com/rss/articles/CBMitAJBVV95cUxOQnRyT0pfMjhNNGVOTFJBV0VuWENfZ2xoNHJMYmptZnpuQTVockM1bzJCYURRSnQxWUJSYkt5emxKRzRCNUQ5VlVNQ09faTI1b2VKdmxFM0dtcjZvU2xRSUlJWDZxbWJMNTN3VWxDSHlXaXo2bXRLMzBFNDJ0dUptcjlEdDBheVR6SC03RUs3ZDNmY283NlVKSThQdFRENHAzZjBBSkwzX1BqNndFZVYySEw3U1BhNjFUdGpoLTJYbktZNHBYZWlSNkdHdDlaNExlWDI2MDhkRnhETEFGSEhKRUhNaE5CbHNlZGtFbjk5WGNDRkViTlVBcURWbTZvYURwNXpPSXV0WENMVVVudUZpMEpxZk1sZ0pPbGh4Q2JlZ2FHZ1NNT0FYVlRISXRGdHVJc01DMw?oc=5,0.5106,Positive
XRP-USD,2025-02-25,"Bitcoin, Ethereum, XRP, Dogecoin See Blood-Red Tuesday As Traders Expect 'Period Of Consolidation Before Next Leg Down' - Benzinga","<a href=""https://news.google.com/rss/articles/CBMiiAJBVV95cUxNTWw4N1dEMFpURUczQktBcE1wLTZWV0wzTEFmQ243QXFVMVVDUGFLUm13aUZOU3RMTkE3dVpzeXJSa3dfeDRTU1BxaWQ2QXY1MjhvdmdGQmtpcC1VUUF3Z2xHd2pNc09hSE1MZkcycDFVSDh1bnZHRWtFaTRVSC1zOGVDX1I2RDFUc1VVZWd3LVRzUTR1WDJGbm9CSzIzbHNXUzFjNWR4UFdjV0h6cGtlUXFCaGpUMkFGTXZaNFFvNTdTUjdlUGQtVmVaOS1JLUtqTi1iTElBTTBsLU51LUNhaGNKWG01WmFkbFRTSHZNenk3VE1XMnNqVkFRNG8xRGQ2bkV3RmZtdXo?oc=5"" target=""_blank"">Bitcoin, Ethereum, XRP, Dogecoin See Blood-Red Tuesday As Traders Expect 'Period Of Consolidation Before Next Leg Down'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Benzinga</font>",https://news.google.com/rss/articles/CBMiiAJBVV95cUxNTWw4N1dEMFpURUczQktBcE1wLTZWV0wzTEFmQ243QXFVMVVDUGFLUm13aUZOU3RMTkE3dVpzeXJSa3dfeDRTU1BxaWQ2QXY1MjhvdmdGQmtpcC1VUUF3Z2xHd2pNc09hSE1MZkcycDFVSDh1bnZHRWtFaTRVSC1zOGVDX1I2RDFUc1VVZWd3LVRzUTR1WDJGbm9CSzIzbHNXUzFjNWR4UFdjV0h6cGtlUXFCaGpUMkFGTXZaNFFvNTdTUjdlUGQtVmVaOS1JLUtqTi1iTElBTTBsLU51LUNhaGNKWG01WmFkbFRTSHZNenk3VE1XMnNqVkFRNG8xRGQ2bkV3RmZtdXo?oc=5,0.0,Neutral
XRP-USD,2025-02-25,"Bitcoin, Ethereum, XRP Shed Billions In 9% Correction: 3 Factors Driving The Downturn - Benzinga India","<a href=""https://news.google.com/rss/articles/CBMizAFBVV95cUxQeDdQUk5JOXNyVFBKck5pRnN1RlFrdVhqcmc3TXlJYTZLVXl5UTFUR210TWJBRV9uMThBdjBNYVEwaElaY2RYdXFfb29BNGhsTVR1aVBMSVFYZVFOVUQyYTdGOFl2TGVWLVZUdXZCMkhKdGxEVjRsTkNQdlJXcGtrU2NuQllTZWZjZVNfVmtUM3FNM01wTVJmei1GVThYcE1yZ1ktWTFPazJueG9lZUxnZEtSVXNEV3l1Z1R5N3dRd3VXZmQxWVNpWTlmQmg?oc=5"" target=""_blank"">Bitcoin, Ethereum, XRP Shed Billions In 9% Correction: 3 Factors Driving The Downturn</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Benzinga India</font>",https://news.google.com/rss/articles/CBMizAFBVV95cUxQeDdQUk5JOXNyVFBKck5pRnN1RlFrdVhqcmc3TXlJYTZLVXl5UTFUR210TWJBRV9uMThBdjBNYVEwaElaY2RYdXFfb29BNGhsTVR1aVBMSVFYZVFOVUQyYTdGOFl2TGVWLVZUdXZCMkhKdGxEVjRsTkNQdlJXcGtrU2NuQllTZWZjZVNfVmtUM3FNM01wTVJmei1GVThYcE1yZ1ktWTFPazJueG9lZUxnZEtSVXNEV3l1Z1R5N3dRd3VXZmQxWVNpWTlmQmg?oc=5,0.0,Neutral
XRP-USD,2025-02-26,Did You Know That Snoop Dogg Performed At An XRP Party In 2018? Here's What Happened - Benzinga,"<a href=""https://news.google.com/rss/articles/CBMi3gFBVV95cUxPRTJDQjUxSXN2R0dKLVRVSndwS1dZdTE3U3FiYVJGTDh0TElQdnlfOFJFVHNpSFE5ZTJyVTRYNzROZ1RtZ0o5MFp2MzlqUmw4NjMtdkc4UzVRbnhYLWRvdVZpcnlEal9WNFNQcFNvNllYQmRCQjlHYlJLdFIyMkZVMGZRa3Z4OUJPZzVWZVJ5UlNPa1RpSmVNeGNQMHVtcy1KaGQ4SC1vbzIxZHFrV2pkVXdHRnpBTmoxQ0hzQ0dGdFNjbjlUZjFBTnduRWxYaVo2dGJfbGY2cG4tWi01clE?oc=5"" target=""_blank"">Did You Know That Snoop Dogg Performed At An XRP Party In 2018? Here's What Happened</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Benzinga</font>",https://news.google.com/rss/articles/CBMi3gFBVV95cUxPRTJDQjUxSXN2R0dKLVRVSndwS1dZdTE3U3FiYVJGTDh0TElQdnlfOFJFVHNpSFE5ZTJyVTRYNzROZ1RtZ0o5MFp2MzlqUmw4NjMtdkc4UzVRbnhYLWRvdVZpcnlEal9WNFNQcFNvNllYQmRCQjlHYlJLdFIyMkZVMGZRa3Z4OUJPZzVWZVJ5UlNPa1RpSmVNeGNQMHVtcy1KaGQ4SC1vbzIxZHFrV2pkVXdHRnpBTmoxQ0hzQ0dGdFNjbjlUZjFBTnduRWxYaVo2dGJfbGY2cG4tWi01clE?oc=5,0.4696,Positive
XRP-USD,2025-02-26,"Bitcoin, Ethereum, XRP, Dogecoin Extend Decline: 'BTC At $80,000 By Mid-April?,' Trader Wonders - Benzinga","<a href=""https://news.google.com/rss/articles/CBMi4gFBVV95cUxNYkFhWkd5LVAwUDBoMWlJeThLamVqTEt6X01kaHp2cXZuTW1ueF9Mc3QzT25SYl9Hemd6eDVkR3p2elVMNTM4aHk5YVA1N1FaMW5tRmFsYTFka2FrcjlORFZ5QVZlRi1YV0Y3dDN1OEIxUEUtSGYtbjU3WUJZOFZQTkQ1LTlUczBzWnljUUl4ZUVEajQ5Tzc4OEtlaTJNRnNsdHNIVXZjWW1QNVlDSDR4NGRfY25MeVFGcnlIc0lpWUZPeEoxc2EtZHdGTFluck1BbG5Qd3dXbGpvc1h3aDczRGZB?oc=5"" target=""_blank"">Bitcoin, Ethereum, XRP, Dogecoin Extend Decline: 'BTC At $80,000 By Mid-April?,' Trader Wonders</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Benzinga</font>",https://news.google.com/rss/articles/CBMi4gFBVV95cUxNYkFhWkd5LVAwUDBoMWlJeThLamVqTEt6X01kaHp2cXZuTW1ueF9Mc3QzT25SYl9Hemd6eDVkR3p2elVMNTM4aHk5YVA1N1FaMW5tRmFsYTFka2FrcjlORFZ5QVZlRi1YV0Y3dDN1OEIxUEUtSGYtbjU3WUJZOFZQTkQ1LTlUczBzWnljUUl4ZUVEajQ5Tzc4OEtlaTJNRnNsdHNIVXZjWW1QNVlDSDR4NGRfY25MeVFGcnlIc0lpWUZPeEoxc2EtZHdGTFluck1BbG5Qd3dXbGpvc1h3aDczRGZB?oc=5,0.264,Positive
XRP-USD,2025-01-31,"XRP, Bitcoin Price Steadies as Gold Soars. What Trump Has to Do With It. - Barron's","<a href=""https://news.google.com/rss/articles/CBMifEFVX3lxTE5DcWFqekcyWDlRa2R0cktaNzFaeHl4OW11c3VCWFpUejRBT3NVaTI4QzVDTDRCdWU3OGhRWmhBUjNpM2N0TFByZXZIZmsxS3Z3blZUdnc4aWJ2NlBwb0wwVTRqSEgtU09vZ1h1SmlKbHYzTGxhZmU3OGNBcmg?oc=5"" target=""_blank"">XRP, Bitcoin Price Steadies as Gold Soars. What Trump Has to Do With It.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Barron's</font>",https://news.google.com/rss/articles/CBMifEFVX3lxTE5DcWFqekcyWDlRa2R0cktaNzFaeHl4OW11c3VCWFpUejRBT3NVaTI4QzVDTDRCdWU3OGhRWmhBUjNpM2N0TFByZXZIZmsxS3Z3blZUdnc4aWJ2NlBwb0wwVTRqSEgtU09vZ1h1SmlKbHYzTGxhZmU3OGNBcmg?oc=5,0.0,Neutral
XRP-USD,2025-01-17,"XRP Price Jumps and Bitcoin Surges Past $100,000. Why the Crypto Rally Has Legs. - Barron's","<a href=""https://news.google.com/rss/articles/CBMihAFBVV95cUxQZXRoclN4R1BGMUlDbDFHcm0yeEx3ZThmT0lDbFA0Zy1la2dkTnAwQTJod1N5d2luYndrWXR0WmVMc2FjZE9QNXNLek5EcVNOZmVHd2ZaaE1LRlRjZDZaeTc5OFlhbzZlbG5BemtJRVBPajItZWxaMjBod1JQNlQwQXEyazQ?oc=5"" target=""_blank"">XRP Price Jumps and Bitcoin Surges Past $100,000. Why the Crypto Rally Has Legs.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Barron's</font>",https://news.google.com/rss/articles/CBMihAFBVV95cUxQZXRoclN4R1BGMUlDbDFHcm0yeEx3ZThmT0lDbFA0Zy1la2dkTnAwQTJod1N5d2luYndrWXR0WmVMc2FjZE9QNXNLek5EcVNOZmVHd2ZaaE1LRlRjZDZaeTc5OFlhbzZlbG5BemtJRVBPajItZWxaMjBod1JQNlQwQXEyazQ?oc=5,0.0,Neutral
XRP-USD,2025-01-17,XRP Surpasses Bitcoin as Top-Traded Asset on Coinbase amid US Demand Surge - Finance Magnates,"<a href=""https://news.google.com/rss/articles/CBMitwFBVV95cUxPMmhTVEJsNVlQNkxNSjZRQVFrMHBENVhkbzhpeW9sSm9DSzBpRW1qSkwydGtvNmxvYnFndkhoUHVEQ2VOeDBnaDdaQmJlRWdCenVmVDhKempzTHV0cFZsbEJoczhIOEpkc182Z09uNWtEN3k2U04xdEJ5Qk9Ca1RZMmpJZzJXaUdlSzhKc0c0S1VvVlpJUEpHVnFOS25HdU5YcmdQNHJPY3ZSZnJIRG1oT3hrdlFXbFHSAbwBQVVfeXFMUDZiSjZNcHpqRFVMUk9xLTZJckZCc1lNa1Fxa1hJMWRBb3lHc1Azc2d4MkdYYkpLNHNHSzdkSzhzd0VDWjVGNUFkbm9TLVBING1LUnFPT2M1cHRTRUxqYUM3cEZJTloxTDItMWt0ajg0dFRwOVZZdVRNUjZPR1pSN0NVZEpwWUFRUHdXdVVQSGwxUFBYZzNtd2Rna2hqaDJxdnk0RWNiNUZQWC1MUEVNVkM5bkdoQ3QtY3VyanU?oc=5"" target=""_blank"">XRP Surpasses Bitcoin as Top-Traded Asset on Coinbase amid US Demand Surge</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Finance Magnates</font>",https://news.google.com/rss/articles/CBMitwFBVV95cUxPMmhTVEJsNVlQNkxNSjZRQVFrMHBENVhkbzhpeW9sSm9DSzBpRW1qSkwydGtvNmxvYnFndkhoUHVEQ2VOeDBnaDdaQmJlRWdCenVmVDhKempzTHV0cFZsbEJoczhIOEpkc182Z09uNWtEN3k2U04xdEJ5Qk9Ca1RZMmpJZzJXaUdlSzhKc0c0S1VvVlpJUEpHVnFOS25HdU5YcmdQNHJPY3ZSZnJIRG1oT3hrdlFXbFHSAbwBQVVfeXFMUDZiSjZNcHpqRFVMUk9xLTZJckZCc1lNa1Fxa1hJMWRBb3lHc1Azc2d4MkdYYkpLNHNHSzdkSzhzd0VDWjVGNUFkbm9TLVBING1LUnFPT2M1cHRTRUxqYUM3cEZJTloxTDItMWt0ajg0dFRwOVZZdVRNUjZPR1pSN0NVZEpwWUFRUHdXdVVQSGwxUFBYZzNtd2Rna2hqaDJxdnk0RWNiNUZQWC1MUEVNVkM5bkdoQ3QtY3VyanU?oc=5,0.25,Positive
XRP-USD,2025-02-03,XRP Price Recovers 35% After Trump-Led Global Market Rout — V-Shaped Recovery Next? - FX Empire,"<a href=""https://news.google.com/rss/articles/CBMiygFBVV95cUxQRGdCYlFIdThrOWpJb3hMbF9BTlNtY0JyNkl2LTdQUW5QdFJaUDNjeVZrYkpkU2tTQ3B5M28zeG9GWi1OVEFJOXloQzFTMXc4U2F2THNWQ19VMHNjeGhac0lKa21tcE5OUXBjZURfYkVkUloycjVjcGNmeW5aQ0NpWV9UM3loRlFKY0NGT1BKYUFXQnJhWUxabXFadzlwMzdxR095azlNR0tDN2Q4UExOT2N6QU1faDQ4a1BLNEg0WG9xRTdqV0piWEVR?oc=5"" target=""_blank"">XRP Price Recovers 35% After Trump-Led Global Market Rout — V-Shaped Recovery Next?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">FX Empire</font>",https://news.google.com/rss/articles/CBMiygFBVV95cUxQRGdCYlFIdThrOWpJb3hMbF9BTlNtY0JyNkl2LTdQUW5QdFJaUDNjeVZrYkpkU2tTQ3B5M28zeG9GWi1OVEFJOXloQzFTMXc4U2F2THNWQ19VMHNjeGhac0lKa21tcE5OUXBjZURfYkVkUloycjVjcGNmeW5aQ0NpWV9UM3loRlFKY0NGT1BKYUFXQnJhWUxabXFadzlwMzdxR095azlNR0tDN2Q4UExOT2N6QU1faDQ4a1BLNEg0WG9xRTdqV0piWEVR?oc=5,0.0,Neutral
XRP-USD,2025-02-03,"Don't Buy The Dip On Bitcoin, Ethereum, XRP Yet, Standard Chartered Warns - Benzinga","<a href=""https://news.google.com/rss/articles/CBMizAFBVV95cUxPWEd3X1N2MGxoU2k2VzNRaDR2cTBGYUsyQVU0Uk81SlZ2UnhLWmoyblJ1Vk1KR3JULTZLZnZGdlI2dThBeHFwdlVydUJPUHE0a19QNWZLbkIzOFBqckpWdnJ1SUxIeUFvdjNTWVJGX29jaWltSTlGNzhtazRPaGt2NF9aNFNnNjZKNlhaYmxLQm9HQ19CRmpEdlA2ZjZPR1M1S2pjUTFCd1dJaVR2ZW5GQ2MtWEk2b3pFenIxTTZEWE5uREk5YlR5cjZBRGw?oc=5"" target=""_blank"">Don't Buy The Dip On Bitcoin, Ethereum, XRP Yet, Standard Chartered Warns</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Benzinga</font>",https://news.google.com/rss/articles/CBMizAFBVV95cUxPWEd3X1N2MGxoU2k2VzNRaDR2cTBGYUsyQVU0Uk81SlZ2UnhLWmoyblJ1Vk1KR3JULTZLZnZGdlI2dThBeHFwdlVydUJPUHE0a19QNWZLbkIzOFBqckpWdnJ1SUxIeUFvdjNTWVJGX29jaWltSTlGNzhtazRPaGt2NF9aNFNnNjZKNlhaYmxLQm9HQ19CRmpEdlA2ZjZPR1M1S2pjUTFCd1dJaVR2ZW5GQ2MtWEk2b3pFenIxTTZEWE5uREk5YlR5cjZBRGw?oc=5,0.0,Neutral
XRP-USD,2025-02-04,"Bitcoin Rally Stalls Around $99,000, Ethereum, XRP Struggle As China Imposes Retaliatory Tariffs - Benzinga","<a href=""https://news.google.com/rss/articles/CBMi6wFBVV95cUxPVnFHdkd3dk9JelE4RXBiX3U0bnlla2FWTkhrUzFhOXc1SGRrRmRRbS00UVdPeVF5Sk1GX2htOFFJUzhJV216NmVrMDRVQXJ3RmNNN0l6WUJQWnRvcllENlZaYVpGVy1hRUsySzkzMm1kVzk2SUdYOXVRQUJZdkNaN1Y3Ym9rbmhydHF5OXNCeHRsajNlbGRoMVN3YTZDTVdxNWZURW5PcGlxNGk3NGowSVFORnBHaTg5TDVTd3pZaDNvR2hDd2tLYWRTcWE3QkVLckhrS1Y4R29TMXZCalFNWG5aMUZCZnVpLV9Z?oc=5"" target=""_blank"">Bitcoin Rally Stalls Around $99,000, Ethereum, XRP Struggle As China Imposes Retaliatory Tariffs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Benzinga</font>",https://news.google.com/rss/articles/CBMi6wFBVV95cUxPVnFHdkd3dk9JelE4RXBiX3U0bnlla2FWTkhrUzFhOXc1SGRrRmRRbS00UVdPeVF5Sk1GX2htOFFJUzhJV216NmVrMDRVQXJ3RmNNN0l6WUJQWnRvcllENlZaYVpGVy1hRUsySzkzMm1kVzk2SUdYOXVRQUJZdkNaN1Y3Ym9rbmhydHF5OXNCeHRsajNlbGRoMVN3YTZDTVdxNWZURW5PcGlxNGk3NGowSVFORnBHaTg5TDVTd3pZaDNvR2hDd2tLYWRTcWE3QkVLckhrS1Y4R29TMXZCalFNWG5aMUZCZnVpLV9Z?oc=5,-0.4019,Negative
XRP-USD,2025-01-15,Crypto XRP reaches all-time high above $3. It now has the $4-plus range in its sights. - MarketWatch,"<a href=""https://news.google.com/rss/articles/CBMiwwFBVV95cUxOQW5LNzI5NDlzRGRSRkVacERrTFpZQTFpTTdOSVhlcmRlQmkyYWJrdkdGUEgyQ2lkbGR0cE11V3c4bk5sNVl3UzN2UUpJU1IzN05VTm55RlYxUndzMWdxay1ncHN2cS1xblFPcWFQR1F6Z1hJdXF5NWVkbzlqSTY5eVNTd1ZjVU40TlMxbEVoYTlQUFBJMEd2N2lHR1l4QkFuSVRLS0JHdWNlc1dTelEtWnpLVV9UcWZOZ0FBdzlpRlEzV1U?oc=5"" target=""_blank"">Crypto XRP reaches all-time high above $3. It now has the $4-plus range in its sights.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MarketWatch</font>",https://news.google.com/rss/articles/CBMiwwFBVV95cUxOQW5LNzI5NDlzRGRSRkVacERrTFpZQTFpTTdOSVhlcmRlQmkyYWJrdkdGUEgyQ2lkbGR0cE11V3c4bk5sNVl3UzN2UUpJU1IzN05VTm55RlYxUndzMWdxay1ncHN2cS1xblFPcWFQR1F6Z1hJdXF5NWVkbzlqSTY5eVNTd1ZjVU40TlMxbEVoYTlQUFBJMEd2N2lHR1l4QkFuSVRLS0JHdWNlc1dTelEtWnpLVV9UcWZOZ0FBdzlpRlEzV1U?oc=5,0.0516,Positive
